symbol,price,price_change,price_percent_change
GME,25.56,-2.8,9.87
XNGSY,36.10,3.55,10.91
BKRKY,12.04,0.64,5.61
VNET,8.86,-0.04,0.45
QFIN,46.24,-0.13,0.29
MOH,323.44,12.91,4.16
BEKE,21.65,0.96,4.64
CAR,67.43,5.88,9.55
TAL,13.27,-0.2,1.52
SYY,73.04,0.29,0.40
STZ,183.52,-0.59,0.32
GGAL,59.22,1.44,2.48
