symbol,price,price_change,price_percent_change
WOR,51.47,9.84,23.64
PLTK,5.39,0.99,22.39
GME,29.25,3.85,15.16
XNGSY,36.50,3.95,12.14
DOOO,38.29,2.75,7.75
QFIN,47.19,2.96,6.68
CTAS,205.90,12.44,6.43
ASH,60.31,3.38,5.94
DLTR,70.61,3.47,5.17
PAYX,150.25,6.12,4.25
TLK,14.65,0.57,4.05
NTDOY,18.75,0.73,4.05
VNET,8.81,0.33,3.83
DAR,30.80,1.13,3.81
IAG,6.26,0.22,3.56
SOMMY,12.35,0.42,3.52
MOH,320.99,10.46,3.37
WFRD,56.72,1.9,3.47
MNSO,18.80,0.56,3.04
CNC,60.74,1.81,3.06
