symbol,price,price_change,price_percent_change
HMY,14.06,1.22,9.54
MLGO,17.35,1.41,8.85
WRB,71.25,4.97,7.51
SLNO,71.99,4.6,6.83
GFI,21.90,0.94,4.48
DNLI,14.78,0.58,4.08
APP,272.38,10.68,4.08
CWT,48.28,1.77,3.81
ZLAB,37.29,1.11,3.07
